cluster,geneID,SymbolA,SymbolB
368,1902,LPAR1,PEX13,
368,1902,LPAR1,NDUFB5,
368,1902,LPAR1,S1PR2,
368,1902,LPAR1,STX7,
368,1902,LPAR1,GPR137,
368,1902,LPAR1,TMEM223,
368,1902,LPAR1,KTN1,
368,1902,LPAR1,COLEC12,
368,1902,LPAR1,LPCAT3,
368,1902,LPAR1,FITM2,
368,1902,LPAR1,C10orf35,
368,1902,LPAR1,STX8,
368,1902,LPAR1,TTYH3,
368,1902,LPAR1,ATP8,
368,1902,LPAR1,NDUFB3,
368,1902,LPAR1,KIAA1715,
368,1902,LPAR1,GPRC5C,
368,1902,LPAR1,COX3,
368,1902,LPAR1,CTAGE5,
368,1902,LPAR1,TMEM164,
368,1902,LPAR1,ADCY6,
368,1902,LPAR1,ERGIC2,
368,1902,LPAR1,ALG10,
368,1902,LPAR1,ARL6IP5,
368,1902,LPAR1,ATP5F1,
368,1902,LPAR1,FAM20B,
368,1902,LPAR1,SCAMP2,
368,1902,LPAR1,RMND1,
368,1902,LPAR1,PIGO,
368,1902,LPAR1,XYLT2,
368,1902,LPAR1,LASS2,
368,1902,LPAR1,SACM1L,
368,1902,LPAR1,SLC7A3,
368,1902,LPAR1,BRI3BP,
368,1902,LPAR1,LASS6,
368,1902,LPAR1,ITPR2,
368,1902,LPAR1,RNF170,
368,1902,LPAR1,EXTL3,
368,1902,LPAR1,LGALS3,
368,1902,LPAR1,COL1A1,
368,1902,LPAR1,SLC39A10,
368,1902,LPAR1,COX4NB,
369,782,CACNB1,CACNB2,
369,782,CACNB1,CACNB3,
369,782,CACNB1,C19orf26,
369,782,CACNB1,WDR75,
369,784,CACNB3,CACNB2,
369,784,CACNB3,C19orf26,
369,784,CACNB3,PLCG1,
369,784,CACNB3,WDR45L,
369,785,CACNB4,CACNB3,
369,785,CACNB4,GLT25D2,
369,10948,STARD3,C19orf26,
370,9546,APBA3,NFX1,
370,9546,APBA3,SCAI,
370,9546,APBA3,ACSM1,
370,9546,APBA3,AZI2,
370,9546,APBA3,NECAB3,
370,9546,APBA3,ZKSCAN1,
370,9546,APBA3,SCAF11,
370,9546,APBA3,PKP4,
370,9546,APBA3,IL13RA1,
370,9546,APBA3,PDHA2,
370,9546,APBA3,TBK1,
370,9546,APBA3,CTR9,
370,9546,APBA3,C3orf31,
370,9546,APBA3,TJAP1,
370,9546,APBA3,PKN3,
370,9546,APBA3,RAPGEF6,
370,9546,APBA3,APLP2,
370,9546,APBA3,FARSB,
370,9546,APBA3,DUSP11,
370,9546,APBA3,CLSTN1,
370,9546,APBA3,C20orf43,
370,9546,APBA3,APP,
370,9546,APBA3,C17orf80,
370,9546,APBA3,GFER,
370,9546,APBA3,PIP4K2C,
371,9844,ELMO1,DOCK5,
371,9844,ELMO1,DOCK4,
371,9844,ELMO1,DOCK1,
371,9844,ELMO1,DOCK3,
371,9844,ELMO1,ELMO2,
371,9844,ELMO1,ZNF398,
371,9844,ELMO1,USP4,
371,9844,ELMO1,MED31,
371,9844,ELMO1,CALML3,
371,79767,ELMO3,DOCK1,
371,79767,ELMO3,DOCK3,
371,79767,ELMO3,DOCK5,
371,79767,ELMO3,DOCK4,
371,79767,ELMO3,ELMO2,
371,79767,ELMO3,ELMO1,
372,7988,ZNF212,ADO,
372,7988,ZNF212,ZNF398,
372,7988,ZNF212,ZNF282,
372,7988,ZNF212,ZNF746,
372,7988,ZNF212,EPDR1,
372,7988,ZNF212,ZNF777,
372,7988,ZNF212,DIS3,
372,57541,ZNF398,ZNF282,
372,57541,ZNF398,ZNF746,
372,57541,ZNF398,ZNF783,
372,57541,ZNF398,LRP4,
372,57541,ZNF398,ZNF777,
372,57541,ZNF398,HIST2H2AB,
373,389799,C9orf171,TUBA3C,
373,4534,MTM1,TUBA3C,
373,4534,MTM1,SNX17,
373,7278,TUBA3C,TCP11L2,
373,7278,TUBA3C,TXNDC9,
373,7278,TUBA3C,TTC5,
373,7278,TUBA3C,TUBA1A,
373,7278,TUBA3C,KIAA1919,
373,7278,TUBA3C,CCT2,
373,7278,TUBA3C,CCT3,
373,171017,ZNF384,TUBA3C,
373,171017,ZNF384,TRIP6,
373,162963,ZNF610,TRIM37,
373,162963,ZNF610,TUBA3C,
373,162963,ZNF610,HERC1,
374,823,CAPN1,CAST,
374,823,CAPN1,CD99L2,
374,823,CAPN1,TRIP12,
374,823,CAPN1,CD109,
374,823,CAPN1,CAPNS2,
374,823,CAPN1,FNTB,
374,823,CAPN1,CAPNS1,
374,823,CAPN1,CAPN2,
374,823,CAPN1,NEFM,
374,823,CAPN1,RP9,
374,823,CAPN1,NES,
374,823,CAPN1,KTN1,
374,823,CAPN1,FNTA,
374,823,CAPN1,INA,
374,823,CAPN1,VIM,
375,11012,KLK11,SPSB3,
375,11012,KLK11,TGFBR3,
375,11012,KLK11,LOXL2,
375,11012,KLK11,TUBA4A,
375,11012,KLK11,KIAA1147,
375,11012,KLK11,POLE2,
375,11012,KLK11,AP3S1,
375,11012,KLK11,MOCOS,
375,11012,KLK11,GALNT11,
375,11012,KLK11,TUBB3,
375,11012,KLK11,CBWD1,
375,11012,KLK11,TUBA1A,
375,11012,KLK11,C19orf52,
375,11012,KLK11,CHPT1,
375,11012,KLK11,MANBA,
375,25818,KLK5,PI4KA,
375,25818,KLK5,FUK,
375,25818,KLK5,POLE2,
375,25818,KLK5,LOXL2,
375,25818,KLK5,TUBA4A,
375,25818,KLK5,CBWD1,
375,25818,KLK5,KIAA1147,
375,25818,KLK5,AP3S1,
375,25818,KLK5,ITGB5,
375,25818,KLK5,TUBB3,
375,25818,KLK5,METTL13,
375,25818,KLK5,MKS1,
375,25818,KLK5,CPNE1,
375,25818,KLK5,EME1,
375,25818,KLK5,FRAS1,
375,25818,KLK5,TUBA1A,
375,25818,KLK5,PCDH7,
375,25818,KLK5,LRP6,
375,25818,KLK5,ND1,
375,25818,KLK5,COX11,
375,25818,KLK5,ARSA,
375,25818,KLK5,TUBB8,
375,25818,KLK5,OS9,
375,25818,KLK5,PASK,
375,25818,KLK5,MCM8,
375,25818,KLK5,CERCAM,
376,9770,RASSF2,STK3,
376,9770,RASSF2,STK4,
376,9770,RASSF2,PPP1R9A,
376,9770,RASSF2,PPP3CA,
376,9770,RASSF2,YWHAG,
376,60485,SAV1,STK4,
376,60485,SAV1,STK3,
376,60485,SAV1,BAG1,
376,60485,SAV1,SEMG1,
376,60485,SAV1,TIAL1,
376,60485,SAV1,GRN,
376,147923,ZNF420,SAV1,
376,147923,ZNF420,STK3,
376,147923,ZNF420,H2AFX,
376,57116,ZNF695,ZYG11A,
376,57116,ZNF695,SAV1,
376,57116,ZNF695,TRIM24,
376,57116,ZNF695,HECTD1,
376,57116,ZNF695,STK3,
376,57116,ZNF695,TRIM28,
376,57116,ZNF695,ACTB,
376,57116,ZNF695,TUBB3,
376,57116,ZNF695,STK4,
376,57116,ZNF695,TUBA1A,
377,4745,NELL1,MATN2,
377,4745,NELL1,PFKP,
377,4745,NELL1,FBXO27,
377,4745,NELL1,PXDN,
377,4745,NELL1,ZNF260,
377,4745,NELL1,TRMT2B,
377,4745,NELL1,EMILIN2,
377,4745,NELL1,TP53RK,
377,4745,NELL1,TIMP3,
377,4745,NELL1,EGFL7,
377,4745,NELL1,C4orf48,
377,4745,NELL1,POLRMT,
377,4745,NELL1,TYW3,
377,4745,NELL1,LTBP4,
377,4745,NELL1,KIAA1712,
377,4745,NELL1,FBLN1,
377,4745,NELL1,LAMB2,
377,4745,NELL1,OBSL1,
377,4745,NELL1,C10orf88,
377,4745,NELL1,CHEK1,
378,1410,CRYAB,NYNRIN,
378,1410,CRYAB,PRELID1,
378,1410,CRYAB,CC2D1A,
378,1410,CRYAB,CCDC85B,
378,1410,CRYAB,CDC23,
378,1410,CRYAB,CCDC85C,
378,1410,CRYAB,HNRNPUL2,
378,1410,CRYAB,SMCR8,
378,1410,CRYAB,NUDT16L1,
378,1410,CRYAB,HSPB1,
378,1410,CRYAB,GEMIN4,
378,1410,CRYAB,SEH1L,
378,1410,CRYAB,TRAPPC2,
378,1410,CRYAB,LENG8,
378,1410,CRYAB,BAG3,
378,1410,CRYAB,MAP1B,
378,126393,HSPB6,UBR3,
378,126393,HSPB6,HSPB1,
378,126393,HSPB6,ATG4A,
378,126393,HSPB6,PNMA2,
378,126393,HSPB6,MAP1B,
378,126393,HSPB6,BAG3,
378,126393,HSPB6,FBXO11,
379,79947,DHDDS,NUS1,
379,79947,DHDDS,FOXP4,
379,93986,FOXP2,FOXP1,
379,93986,FOXP2,FOXP4,
379,93986,FOXP2,HIST2H2AC,
379,93986,FOXP2,EFHD1,
379,93986,FOXP2,DUSP14,
379,93986,FOXP2,SELENBP1,
379,93986,FOXP2,PKP3,
379,93986,FOXP2,DSG4,
379,93986,FOXP2,S100A2,
379,93986,FOXP2,LRRC15,
379,93986,FOXP2,VSIG8,
379,93986,FOXP2,CSNK1E,
379,50943,FOXP3,FOXP1,
379,50943,FOXP3,FOXP4,
379,50943,FOXP3,FOXP2,
379,50943,FOXP3,SMYD2,
379,50943,FOXP3,CDC23,
379,116150,NUS1,POTEI,
379,116150,NUS1,HSPA8,
379,116150,NUS1,ACTB,
380,56125,PCDHB11,PCDHB12,
380,56125,PCDHB11,PCDHB13,
380,56125,PCDHB11,TMTC2,
380,56125,PCDHB11,SPECC1,
380,56125,PCDHB11,LTBP1,
380,56125,PCDHB11,RPL23,
380,56125,PCDHB11,VWA1,
380,56125,PCDHB11,DCBLD2,
380,56125,PCDHB11,LOC100507680,
380,56125,PCDHB11,ST7L,
380,56125,PCDHB11,C2CD2L,
380,56125,PCDHB11,FLYWCH2,
380,56125,PCDHB11,ATP2A3,
380,56125,PCDHB11,EMILIN2,
380,56125,PCDHB11,HIGD2A,
380,56125,PCDHB11,DAG1,
380,56125,PCDHB11,XRCC1,
380,56125,PCDHB11,PUS1,
380,56125,PCDHB11,CBX6,
380,56125,PCDHB11,CELSR3,
380,56125,PCDHB11,ST7,
380,56125,PCDHB11,CDC6,
380,56125,PCDHB11,TP53I13,
380,56125,PCDHB11,TTC17,
380,56125,PCDHB11,CBARA1,
380,56125,PCDHB11,MAP7,
380,56125,PCDHB11,ERF,
380,56125,PCDHB11,TMEM57,
380,56125,PCDHB11,ETV3,
380,56125,PCDHB11,ATF6,
380,56125,PCDHB11,LINGO1,
380,56125,PCDHB11,SDCBP,
380,56125,PCDHB11,C1orf103,
380,56125,PCDHB11,PDZD8,
380,56125,PCDHB11,EGFR,
380,56125,PCDHB11,ITPRIP,
380,56125,PCDHB11,SAMD1,
380,56125,PCDHB11,PEAK1,
380,56125,PCDHB11,BCL2L11,
380,56125,PCDHB11,CBX4,
380,56125,PCDHB11,C1orf43,
380,56125,PCDHB11,IQCB1,
380,56125,PCDHB11,ATP13A2,
380,56125,PCDHB11,EIF2AK3,
380,56125,PCDHB11,IMPAD1,
380,56125,PCDHB11,NEK4,
380,56125,PCDHB11,ATF6B,
380,56125,PCDHB11,USP30,
380,56129,PCDHB7,PCDHB12,
380,56129,PCDHB7,C1orf43,
380,56129,PCDHB7,ST7L,
380,56129,PCDHB7,C2CD2L,
380,56129,PCDHB7,POMT1,
380,56129,PCDHB7,USE1,
380,56129,PCDHB7,PIGA,
380,56129,PCDHB7,PDZD8,
380,56129,PCDHB7,RNF149,
380,56129,PCDHB7,KIAA0319L,
380,56129,PCDHB7,CISD2,
380,56129,PCDHB7,SMPD2,
380,56129,PCDHB7,GRAMD1A,
380,56129,PCDHB7,SUN2,
381,3123,HLA-DRB1,HLA-DRB5,
381,3123,HLA-DRB1,LOC100294276,
381,3123,HLA-DRB1,LOC100507714,
381,3123,HLA-DRB1,TMEM93,
381,3123,HLA-DRB1,CNNM1,
381,3123,HLA-DRB1,SQLE,
381,3123,HLA-DRB1,EIF2AK3,
381,3123,HLA-DRB1,RNF149,
381,3123,HLA-DRB1,PDE3B,
381,3123,HLA-DRB1,ITGA6,
381,3123,HLA-DRB1,KIAA0319L,
381,3123,HLA-DRB1,SEMA4F,
381,3123,HLA-DRB1,BTN2A2,
381,3123,HLA-DRB1,CTDNEP1,
381,3123,HLA-DRB1,IMPAD1,
381,3125,HLA-DRB3,LOC100507714,
381,3125,HLA-DRB3,LOC100294276,
381,3125,HLA-DRB3,HLA-DRB1,
381,3125,HLA-DRB3,SEPN1,
381,3127,HLA-DRB5,CHEK1,
381,3127,HLA-DRB5,HSPA5,
381,3127,HLA-DRB5,UBR3,
382,55283,MCOLN3,MCOLN1,
382,55283,MCOLN3,KCNQ5,
382,55283,MCOLN3,ATP13A2,
382,55283,MCOLN3,DAGLA,
382,55283,MCOLN3,GABRB3,
382,55283,MCOLN3,TMEM59L,
382,55283,MCOLN3,TUSC3,
382,55283,MCOLN3,C7orf44,
382,55283,MCOLN3,ATP2A3,
382,55283,MCOLN3,ABHD16A,
382,55283,MCOLN3,CLCN7,
382,55283,MCOLN3,RNF130,
382,55283,MCOLN3,TMEM219,
382,55283,MCOLN3,ABCA3,
382,55283,MCOLN3,SNX14,
382,55283,MCOLN3,GRAMD1A,
382,55283,MCOLN3,BTN3A3,
382,55283,MCOLN3,MCOLN2,
382,55283,MCOLN3,ST7L,
382,55283,MCOLN3,DPY19L4,
382,55283,MCOLN3,TTC17,
382,55283,MCOLN3,KCNJ8,
382,55283,MCOLN3,DCAKD,
382,55283,MCOLN3,SLC12A9,
382,55283,MCOLN3,WRB,
382,55283,MCOLN3,CYB5R1,
382,55283,MCOLN3,POMGNT1,
382,55283,MCOLN3,TMX4,
382,55283,MCOLN3,SGPP1,
382,55283,MCOLN3,ATP8B2,
382,55283,MCOLN3,ACPL2,
382,55283,MCOLN3,DHRS7,
382,55283,MCOLN3,DNAJC11,
382,55283,MCOLN3,IMPAD1,
382,55283,MCOLN3,PGAP1,
382,55283,MCOLN3,TMEM131,
382,55283,MCOLN3,UPK3BL,
382,55283,MCOLN3,MFAP3,
382,55283,MCOLN3,SCAP,
383,3284,HSD3B2,HSD3B1,
383,3284,HSD3B2,TMEM38A,
383,3284,HSD3B2,MTHFR,
383,3284,HSD3B2,TOP2B,
383,3284,HSD3B2,HIST2H3PS2,
383,3284,HSD3B2,TOP2A,
383,3284,HSD3B2,CTSF,
383,3284,HSD3B2,WBP11,
383,3284,HSD3B2,PC,
383,3284,HSD3B2,H2AFY,
383,3284,HSD3B2,LETM1,
383,3284,HSD3B2,NARS,
383,3284,HSD3B2,HIST1H2AG,
383,3284,HSD3B2,DDX46,
383,3284,HSD3B2,VRK1,
383,3284,HSD3B2,TCEA1,
383,3284,HSD3B2,TBL3,
383,3284,HSD3B2,WDR36,
384,859,CAV3,ANKRD13C,
384,859,CAV3,ENDOD1,
384,859,CAV3,SARM1,
384,859,CAV3,CCDC45,
384,859,CAV3,CENPT,
384,859,CAV3,MIS18BP1,
384,859,CAV3,MCM10,
384,859,CAV3,CAV1,
384,859,CAV3,GTSE1,
384,859,CAV3,REEP1,
384,859,CAV3,AP1S2,
384,859,CAV3,REEP4,
384,859,CAV3,TBC1D2B,
384,859,CAV3,SBDS,
384,859,CAV3,NFRKB,
384,859,CAV3,RAI14,
384,859,CAV3,MAP7D3,
384,859,CAV3,MIS18A,
384,859,CAV3,SNX3,
384,859,CAV3,SUN2,
384,859,CAV3,YIPF3,
384,859,CAV3,TULP3,
384,859,CAV3,REEP2,
384,859,CAV3,C21orf2,
384,859,CAV3,UBB,
384,859,CAV3,TOM1L1,
384,859,CAV3,PTRF,
384,859,CAV3,KIF1B,
384,859,CAV3,OIP5,
384,859,CAV3,KIAA1598,
384,859,CAV3,TM2D3,
384,859,CAV3,MARK2,
384,65055,REEP1,PLSCR1,
384,65055,REEP1,REEP4,
384,65055,REEP1,NCAM1,
384,65055,REEP1,YWHAZ,
384,65055,REEP1,REEP2,
384,65055,REEP1,YWHAG,
384,51308,REEP2,KCNIP2,
384,51308,REEP2,DSG4,
385,1101,CHAD,CNPY4,
385,1101,CHAD,CNPY3,
385,10695,CNPY3,LRRC40,
385,10695,CNPY3,PXDN,
385,10695,CNPY3,LRIG1,
385,10695,CNPY3,SELT,
385,10695,CNPY3,SCRIB,
385,10695,CNPY3,COL14A1,
385,10695,CNPY3,GLT25D2,
385,10695,CNPY3,LRRC1,
385,4969,OGN,ASB7,
385,4969,OGN,NPTX1,
385,4969,OGN,CNPY3,
385,127435,PODN,CNPY4,
385,127435,PODN,SPSB3,
385,127435,PODN,HSPA5,
385,127435,PODN,LRP5,
385,127435,PODN,TUBB8,
385,127435,PODN,OS9,
385,139065,SLITRK4,CNPY3,
386,9908,G3BP2,NUFIP2,
386,9908,G3BP2,NUP214,
386,9908,G3BP2,ATXN2L,
386,9908,G3BP2,TRIM25,
386,9908,G3BP2,KLHDC3,
386,9908,G3BP2,G3BP1,
386,9908,G3BP2,POM121,
386,9908,G3BP2,NUP153,
386,9908,G3BP2,NUP88,
386,57532,NUFIP2,ATXN2L,
386,57532,NUFIP2,LSM12,
386,57532,NUFIP2,G3BP1,
386,57532,NUFIP2,ATXN2,
386,57532,NUFIP2,RELA,
386,57532,NUFIP2,TRIM11,
386,9100,USP10,ANKRD44,
386,9100,USP10,G3BP2,
386,9100,USP10,ANKRD52,
386,9100,USP10,AARSD1,
386,9100,USP10,ANKRD28,
386,9100,USP10,SMEK1,
386,9100,USP10,GFAP,
386,9100,USP10,PPP6R2,
386,9100,USP10,KLHDC3,
386,9100,USP10,G3BP1,
386,9100,USP10,PPP6R1,
386,9100,USP10,PPP4R2,
387,8905,AP1S2,SYNRG,
387,8905,AP1S2,AFTPH,
387,8905,AP1S2,HEATR5B,
387,8905,AP1S2,AP1G2,
387,8905,AP1S2,AP1G1,
387,8905,AP1S2,AP1M1,
387,8905,AP1S2,AAGAB,
387,8905,AP1S2,AP1B1,
387,8905,AP1S2,AP1AR,
387,8905,AP1S2,AP2B1,
387,8905,AP1S2,VTI1B,
387,8905,AP1S2,STX8,
387,8905,AP1S2,CLINT1,
387,8905,AP1S2,CCM2,
388,338376,IFNE,FAM198A,
388,338376,IFNE,GPR98,
388,338376,IFNE,FAT4,
388,338376,IFNE,BACE2,
388,338376,IFNE,CD109,
388,338376,IFNE,NAGLU,
388,338376,IFNE,FAT1,
388,338376,IFNE,FRAS1,
388,338376,IFNE,GYLTL1B,
388,147719,LYPD4,CBWD3,
388,147719,LYPD4,NPTX2,
388,147719,LYPD4,OBSCN,
388,147719,LYPD4,FBXL18,
388,147719,LYPD4,FAM198A,
388,147719,LYPD4,NPTX1,
388,147719,LYPD4,ERN1,
388,147719,LYPD4,GDF11,
388,147719,LYPD4,FUT11,
388,147719,LYPD4,PRR14,
388,147719,LYPD4,NBR1,
388,147719,LYPD4,LSS,
388,147719,LYPD4,METTL19,
388,147719,LYPD4,BRIP1,
388,147719,LYPD4,GREB1L,
388,147719,LYPD4,ADAMTS2,
388,147719,LYPD4,TUBA4A,
388,147719,LYPD4,JMJD4,
388,147719,LYPD4,NPRL3,
388,147719,LYPD4,TSPAN6,
388,147719,LYPD4,AP3M2,
388,147719,LYPD4,TROAP,
388,147719,LYPD4,KIF18A,
388,147719,LYPD4,USP34,
388,147719,LYPD4,TDP2,
388,147719,LYPD4,GALNS,
388,147719,LYPD4,GALNT12,
388,147719,LYPD4,APAF1,
388,147719,LYPD4,MICA,
388,147719,LYPD4,DENND4A,
388,147719,LYPD4,STIL,
388,147719,LYPD4,VPS16,
388,147719,LYPD4,KIF1A,
388,147719,LYPD4,PCSK5,
388,147719,LYPD4,VPS13B,
388,147719,LYPD4,PPT2,
388,147719,LYPD4,C13orf34,
388,147719,LYPD4,TOR3A,
388,147719,LYPD4,GNPAT,
388,147719,LYPD4,C3orf75,
388,147719,LYPD4,WRAP53,
388,147719,LYPD4,ME1,
388,147719,LYPD4,FBN2,
388,147719,LYPD4,VPS18,
388,147719,LYPD4,SEC23IP,
388,147719,LYPD4,ADCK1,
388,147719,LYPD4,KIAA0415,
388,147719,LYPD4,LMLN,
388,147719,LYPD4,DPYSL4,
388,147719,LYPD4,NAGLU,
388,147719,LYPD4,LETM1,
388,147719,LYPD4,CTR9,
388,147719,LYPD4,LRFN3,
388,147719,LYPD4,XYLT2,
388,147719,LYPD4,EDEM2,
388,147719,LYPD4,ASPHD2,
388,147719,LYPD4,PANK4,
388,147719,LYPD4,C17orf71,
388,147719,LYPD4,N4BP2L2,
388,147719,LYPD4,PRMT6,
388,147719,LYPD4,POGLUT1,
388,147719,LYPD4,OAF,
388,147719,LYPD4,ECD,
388,147719,LYPD4,FAM69A,
388,147719,LYPD4,LRWD1,
388,147719,LYPD4,POLE,
388,147719,LYPD4,ESPL1,
389,29974,A1CF,PSMG2,
389,29974,A1CF,PSMG3,
389,23600,AMACR,FKBP5,
389,23600,AMACR,HSP90AA5P,
389,23600,AMACR,PSMG3,
389,23600,AMACR,PSMG4,
389,414318,C9orf106,PSMG3,
389,145946,SPATA8,PSMG2,
389,145946,SPATA8,PSMG3,
389,145946,SPATA8,PSMG1,
389,145946,SPATA8,RPUSD2,
390,54708,MARCH5,MFN2,
390,54708,MARCH5,MIA3,
390,55218,EXD2,CLPX,
390,65983,GRAMD3,KIAA0494,
390,65983,GRAMD3,GRAMD1C,
390,65983,GRAMD3,GRAMD1B,
390,65983,GRAMD3,CASC4,
390,65983,GRAMD3,EXD2,
390,65983,GRAMD3,GRAMD1A,
390,65983,GRAMD3,GOLM1,
390,65983,GRAMD3,TXNDC15,
390,65983,GRAMD3,TXLNG,
390,65983,GRAMD3,MARCH5,
390,65983,GRAMD3,DDRGK1,
390,65983,GRAMD3,TXLNA,
390,65983,GRAMD3,HOMER1,
390,65983,GRAMD3,BNIP1,
391,23253,ANKRD12,SGPL1,
391,23253,ANKRD12,PHYHIP,
391,23253,ANKRD12,ULBP2,
391,23253,ANKRD12,SLIT2,
391,348013,FAM70B,PHYHIP,
391,348013,FAM70B,WWP1,
391,54852,PAQR5,PHYHIP,
391,9796,PHYHIP,KIF15,
391,9796,PHYHIP,LIMD1,
391,9796,PHYHIP,PRKD2,
391,9796,PHYHIP,TRIP6,
391,9796,PHYHIP,PTRH2,
392,3446,IFNA10,ISG15,
392,3446,IFNA10,IFIT1,
392,3446,IFNA10,UBR3,
392,3467,IFNW1,ISG15,
392,282617,IL28B,ISG15,
392,10188,TNK2,HSP90AB3P,
392,10188,TNK2,ISG15,
392,10188,TNK2,CDC37,
393,79577,CDC73,LEO1,
393,79577,CDC73,CTR9,
393,79577,CDC73,PAF1,
393,29116,MYLIP,CTR9,
393,29116,MYLIP,WDFY1,
393,29116,MYLIP,MYCBP2,
393,29116,MYLIP,PAF1,
393,29116,MYLIP,UBA6,
393,7288,TULP2,CTR9,
393,7288,TULP2,HDAC6,
393,7288,TULP2,PAF1,
393,7288,TULP2,LEO1,
393,7288,TULP2,KIAA0913,
393,7288,TULP2,MAPK8IP2,
393,7288,TULP2,IFT122,
393,7288,TULP2,WDR19,
393,7288,TULP2,SIK2,
393,7288,TULP2,IFT140,
393,7288,TULP2,CDC73,
393,7288,TULP2,WDR35,
393,7288,TULP2,ZNHIT2,
393,7288,TULP2,MYO5C,
393,7288,TULP2,FAM123B,
393,7288,TULP2,TUBA4A,
393,7288,TULP2,SAV1,
393,7288,TULP2,BRIP1,
393,7288,TULP2,TRIM32,
393,7288,TULP2,NSMCE4A,
393,7288,TULP2,KIF1B,
393,7288,TULP2,ESPL1,
393,7288,TULP2,MOCOS,
393,7288,TULP2,TSSC4,
393,7288,TULP2,POLA2,
393,7288,TULP2,IQGAP3,
394,9077,DIRAS3,SLC30A1,
394,9077,DIRAS3,MTIF2,
394,9077,DIRAS3,FEZ2,
394,9077,DIRAS3,RNF19B,
394,9077,DIRAS3,DCAF10,
394,221458,KIF6,SNX16,
394,221458,KIF6,HEATR5A,
394,221458,KIF6,FEZ2,
394,221458,KIF6,MLLT10,
394,221458,KIF6,ACADS,
395,219,ALDH1B1,FEM1B,
395,219,ALDH1B1,DHRS4,
395,219,ALDH1B1,SUFU,
395,51601,LIPT1,DBT,
395,51601,LIPT1,STAT2,
395,51601,LIPT1,METTL15,
395,51601,LIPT1,UBR1,
395,51601,LIPT1,SUFU,
395,4775,NFATC3,SUFU,
395,5017,OVOL1,SUFU,
395,8800,PEX11A,SUFU,
396,10681,GNB5,RGS7,
396,10681,GNB5,PDCL,
396,10681,GNB5,CCT3,
396,10681,GNB5,CCT2,
396,10681,GNB5,COPS5,
396,10681,GNB5,CCT7,
396,25766,PRPF40B,RGS9,
396,25766,PRPF40B,GNB5,
396,25766,PRPF40B,RBM25,
396,9628,RGS6,GNB5,
396,9628,RGS6,CCDC85B,
396,8787,RGS9,GNB5,
396,8787,RGS9,RBM25,
397,60401,EDA2R,TRAF3,
397,60401,EDA2R,TRAF6,
397,60401,EDA2R,ICAM1,
397,60401,EDA2R,TRAF1,
397,60401,EDA2R,HSDL1,
397,60401,EDA2R,TK1,
397,60401,EDA2R,TRAF2,
397,60401,EDA2R,ATP2B4,
397,7185,TRAF1,TANK,
397,7185,TRAF1,TRAF6,
397,7185,TRAF1,FBXO28,
397,7185,TRAF1,OTUD4,
397,7185,TRAF1,SNX29,
397,7185,TRAF1,TBK1,
397,7185,TRAF1,OSBPL6,
397,7185,TRAF1,PKNOX1,
397,7185,TRAF1,RUNDC2A,
397,7185,TRAF1,RB1CC1,
397,7185,TRAF1,UBB,
397,7185,TRAF1,EPHX1,
397,7185,TRAF1,PEX13,
397,7185,TRAF1,ECI2,
397,7185,TRAF1,CUL1,
397,7185,TRAF1,ZMYM6,
397,7185,TRAF1,OSBPL3,
398,10926,DBF4,HDGFRP2,
398,10926,DBF4,CDC7,
398,10926,DBF4,NME6,
398,10926,DBF4,EEF1A2,
398,80174,DBF4B,MAP1S,
398,80174,DBF4B,CDC7,
398,80174,DBF4B,MAP1B,
398,80174,DBF4B,C21orf63,
399,10534,SSSCA1,RPUSD4,
399,10534,SSSCA1,RAPGEF6,
399,10534,SSSCA1,TNKS2,
399,10534,SSSCA1,PIF1,
399,10534,SSSCA1,TNKS,
399,10534,SSSCA1,LSM11,
399,10534,SSSCA1,SNX33,
399,10534,SSSCA1,C9orf100,
399,10534,SSSCA1,TNIP2,
399,10534,SSSCA1,MAP7,
399,10534,SSSCA1,DNAH14,
399,10534,SSSCA1,MTG1,
399,10534,SSSCA1,NPHP4,
399,10534,SSSCA1,TBCCD1,
399,10534,SSSCA1,C15orf23,
399,10534,SSSCA1,C17orf53,
399,10534,SSSCA1,NIT1,
399,10534,SSSCA1,CCDC85B,
399,10534,SSSCA1,CABLES2,
399,10534,SSSCA1,NEDD1,
399,10534,SSSCA1,PLEKHA5,
399,10534,SSSCA1,DTL,
399,10534,SSSCA1,KRBA1,
399,10534,SSSCA1,RPUSD3,
399,10534,SSSCA1,RPL23,
399,10534,SSSCA1,SBF1,
399,10534,SSSCA1,SMCR8,
399,10534,SSSCA1,EIF2A,
399,10534,SSSCA1,HERC2,
399,10534,SSSCA1,PUSL1,
399,10534,SSSCA1,GTF2F1,
399,10534,SSSCA1,BBS10,
399,10534,SSSCA1,RTEL1,
399,10534,SSSCA1,CDC20,
399,10534,SSSCA1,SENP5,
399,10534,SSSCA1,WDR76,
399,10534,SSSCA1,SPATS2,
399,10534,SSSCA1,RPS4X,
399,10534,SSSCA1,GEMIN5,
399,10534,SSSCA1,ZC3H3,
399,10534,SSSCA1,FAM120A,
399,10534,SSSCA1,DPH1,
399,10534,SSSCA1,KIAA1543,
399,10534,SSSCA1,DDB2,
399,10534,SSSCA1,NARG2,
399,10534,SSSCA1,ELP3,
399,10534,SSSCA1,KIAA1468,
399,10534,SSSCA1,ATAT1,
399,10534,SSSCA1,MAP7D1,
399,10534,SSSCA1,PKN3,
